row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,431_02.mzML Peak area,432_02.mzML Peak area,004_02.mzML Peak area,104_02.mzML Peak area,037_02.mzML Peak area,22_02.mzML Peak area,453_02.mzML Peak area,07_02.mzML Peak area,102_02.mzML Peak area,105_02.mzML Peak area,444_02.mzML Peak area,055_02.mzML Peak area,039_02.mzML Peak area,401_02.mzML Peak area,02_02.mzML Peak area,16_02.mzML Peak area,033_02.mzML Peak area,442_02.mzML Peak area,020_02.mzML Peak area,019_02.mzML Peak area,492_02.mzML Peak area,517_02.mzML Peak area,523_02.mzML Peak area,454_02.mzML Peak area,521_02.mzML Peak area,522_02.mzML Peak area,516_02.mzML Peak area,518_02.mzML Peak area,814_02.mzML Peak area,514_02.mzML Peak area,813_02.mzML Peak area,509_02.mzML Peak area,476_02.mzML Peak area,508_02.mzML Peak area,817_02.mzML Peak area,515_02.mzML Peak area,531_02.mzML Peak area,475_02.mzML Peak area,818_02.mzML Peak area,553_02.mzML Peak area,821_02.mzML Peak area,DB1CP_02.mzML Peak area,DB8_02.mzML Peak area,DBV7_467_02.mzML Peak area,021_03.mzML Peak area,DBV3_542_02.mzML Peak area,822_02.mzML Peak area,BCN28WM_02.mzML Peak area,003_03.mzML Peak area,BCN22WM_02.mzML Peak area,825_02.mzML Peak area,01_03.mzML Peak area,023_03.mzML Peak area,013_03.mzML Peak area,510_02.mzML Peak area,028_03.mzML Peak area,011_03.mzML Peak area,015_03.mzML Peak area,041_03.mzML Peak area,309_03.mzML Peak area,029_03.mzML Peak area,031_03.mzML Peak area,035_03.mzML Peak area,017_03.mzML Peak area,06_03.mzML Peak area,14_03.mzML Peak area,044_03.mzML Peak area,046_03.mzML Peak area,425_03.mzML Peak area,435_03.mzML Peak area,434_03.mzML Peak area,038_03.mzML Peak area,451_03.mzML Peak area,441_03.mzML Peak area,05_03.mzML Peak area,08_03.mzML Peak area,032_03.mzML Peak area,30_03.mzML Peak area,469_03.mzML Peak area,471_03.mzML Peak area,427_03.mzML Peak area,558_03.mzML Peak area,555_03.mzML Peak area,505_03.mzML Peak area,528_03.mzML Peak area,47_03.mzML Peak area,501_03.mzML Peak area,45_03.mzML Peak area,447_03.mzML Peak area,530_03.mzML Peak area,823_03.mzML Peak area,36_03.mzML Peak area,533_03.mzML Peak area,52_03.mzML Peak area,549_03.mzML Peak area,501_03_20221012120828.mzML Peak area,524_03.mzML Peak area,62_03.mzML Peak area,544_03.mzML Peak area,DB1_03.mzML Peak area,DB5_03.mzML Peak area,DB2CP_03.mzML Peak area,DBV4_546_03.mzML Peak area,812_03.mzML Peak area,DB7_03.mzML Peak area,DBCP3_545_03.mzML Peak area,811_03.mzML Peak area,DBCP5_559_03.mzML Peak area,DB3_03.mzML Peak area,R26.mzML Peak area,DB6_03.mzML Peak area,R28.mzML Peak area,511_03.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R1.mzML Peak area,R10.mzML Peak area,525_04.mzML Peak area,R29.mzML Peak area,R9.mzML Peak area,R2.mzML Peak area,WM03_02.mzML Peak area,R30.mzML Peak area,R31.mzML Peak area,R33.mzML Peak area,WM02_02.mzML Peak area,WM06_02.mzML Peak area,R32.mzML Peak area,WM17_03.mzML Peak area,R35.mzML Peak area,WM19_03.mzML Peak area,R4.mzML Peak area,R34.mzML Peak area,R6.mzML Peak area,R7.mzML Peak area,R5.mzML Peak area,R8.mzML Peak area,WM20_04.mzML Peak area,WM21_04.mzML Peak area,439_04.mzML Peak area,557_04.mzML Peak area
25603,338.0878458,6.7088537,,,,78,709,[M-H2O+H-H+2Na]+,,2,25603;25600,310.11979,8225.616,6941.5156,3483.6213,0,3379.868,0,5239.2905,6677.2515,4019.715,0,3122.0764,0,5267.577,0,0,5026.3857,0,0,7823.595,0,7074.3735,4492.035,0,3893.611,3008.576,5816.756,4796.74,7979.4995,6714.6387,5690.0693,4443.2983,3712.831,0,6054.56,4508.301,4714.191,5584.5474,0,6853.953,0,0,4054.6768,5328.644,5325.7603,0,4768.957,4706.2905,3855.3716,0,6407.2896,8318.035,3804.694,0,0,0,3460.0305,0,5241.439,0,7505.611,14208.935,11964.985,3695.6094,0,0,5052.3164,0,10219.852,7614.8555,6845.377,0,7180.6665,2916.1887,8737.865,7689.495,6477.5264,0,7188.064,6493.3276,5406.7744,0,8264.636,6521.479,3611.3237,0,4708.7456,0,7029.008,5890.821,5079.2256,4542.917,5840.9443,8053.4326,4868.7656,0,0,4363.8257,6444.6465,7568.3584,5939.3496,5058.1533,0,9822.759,9100.986,7564.2266,4277.1904,6233.9683,5520.296,0,0,8062.9014,9278.873,8461.44,6575.4736,7486.329,0,7777.9526,0,8550.872,6269.021,5369.19,2707.9084,6881.319,8862.316,5425.4473,7353.1997,4189.4883,7036.164,3730.4812,5664.541,5853.2383,8372.518,7928.1455,6934.837,7262.2056,8434.038,5705.0654,8199.512,0,4490.1465,9856.517
25636,340.083264,6.70914,,,,78,710,[M-H2O+H-H+2Na]+,,2,27159;25636,312.1151,2342.7737,2140.6782,1054.048,1001.9489,1430.8076,354.17316,714.9983,1954.1833,1497.3837,514.9814,978.86914,0,1432.3671,835.85754,0,1775.5696,470.18896,433.4234,2465.2744,0,2467.1357,1423.4365,0,1379.2623,873.1919,3525.6978,1949.5605,3220.4543,1783.0308,1511.8083,1093.8411,1803.5443,1718.2273,2058.495,1395.6333,1624.1248,1360.2944,905.7106,3283.1682,0,0,1504.2559,2120.3474,1166.8685,372.06677,1369.3333,1681.5206,1278.9119,874.5531,2267.669,2727.9934,1068.6742,1095.75,533.07,210.87968,1164.584,483.02505,1625.1919,1190.0322,2173.1592,5072.5757,4309.145,750.20886,396.89822,1573.0613,1770.7947,480.8929,3640.992,2774.5425,2177.1902,0,1952.9977,1204.8115,2717.2517,3153.6348,1344.5288,0,2046.9637,2850.056,2070.7666,0,2324.4878,2123.4546,1255.0167,592.0988,1433.812,451.49054,1526.3943,1435.5479,2326.4407,1296.6746,1940.1235,2407.0588,1675.4177,754.02374,1014.12744,750.1218,1762.3938,2823.5098,1683.8916,1886.6543,890.2274,2770.7341,2345.8445,3243.966,1568.1809,2290.4294,1617.1962,695.181,0,2498.9321,3367.4941,2824.1665,2274.5088,2782.2732,0,2805.9792,1046.1038,2938.197,1825.9226,2336.1277,1132.9812,2053.999,3514.8152,1176.0337,2154.3455,1624.0459,2289.8801,1259.688,2025.0823,1844.8293,2346.213,2379.9053,2095.7573,2092.587,2719.3984,1212.4081,2275.7766,726.93774,1761.6066,2950.5981
25626,392.254316,6.709447,,,,78,703,[M+H]+,,1,25644,391.24734,2496.7886,2685.7605,3066.656,1594.7246,4717.0312,1425.9457,1497.9152,2821.5781,1983.2672,2415.4558,2984.4023,2183.107,2377.6484,2716.25,2553.755,5772.7314,2263.675,3130.4226,3759.5095,2296.843,3741.107,3715.7236,4081.5437,3874.591,4334.5015,1848.1516,2750.4521,1673.8046,3228.34,3426.631,4147.037,2754.0283,1909.1482,4873.102,3379.4143,1770.2961,3681.6665,1584.8654,2077.9946,2758.856,2534.4421,3848.6318,2779.5063,788.01416,3315.4292,3317.6975,4889.271,834.11475,3820.0947,1710.1652,1708.3768,2753.1882,2334.9866,3229.8877,3420.0264,2658.6807,1977.1472,1864.8418,3319.5044,1969.8276,6956.91,1293.0198,2207.3298,2691.6157,5386.91,4692.538,2170.148,4029.3008,2667.009,4806.35,2127.097,2424.4148,3528.2568,1586.2308,3865.647,605.74805,2240.654,2494.413,5290.3555,3594.3335,1922.1746,1752.6484,4547.596,4478.502,2894.0195,3265.936,3947.7737,3667.4146,2458.8887,3010.3682,3282.742,4185.357,4630.101,4305.755,3009.6274,2171.0156,3130.4553,3923.975,2911.518,2118.8271,3413.2637,4572.789,2176.5854,3791.4546,2001.0431,1323.168,2613.7424,2187.7378,2141.0776,6476.949,2783.869,4762.786,3113.9722,3183.3826,2264.0596,3909.4727,5258.1055,2122.2039,3086.7683,3109.5662,3386.0947,4165.141,4785.731,3474.2234,2644.4998,2321.9736,2926.5015,3450.9402,2819.8896,4738.8423,637.8018,2541.213,5051.3535,2436.143,2850.6384,2914.4844,1907.8616,3043.0964,2561.7512,1352.2756,3219.7798
25622,367.0441424,6.709454,,,,78,704,[M-H2O+H-H+2Na]+,,2,25622;25636,339.07614,5649.5776,3791.459,2375.9336,1574.8226,1970.5442,1197.2292,2487.9,3265.5303,1657.6992,1529.2181,1468.9138,0,3061.4014,2190.1775,0,3253.2947,1314.8319,1645.4758,4672.0557,0,4612.6353,2794.0144,1667.6542,1915.6572,2107.5806,4842.866,2914.3223,4451.504,2679.5684,2958.4775,2701.561,2431.239,1585.6658,3527.9902,2514.196,3259.4106,3557.7827,1936.5737,4320.7974,0,0,3194.539,3182.8389,1807.5591,1996.9515,2742.44,3541.0308,2443.895,1762.4656,3181.3584,4377.2085,1940.9761,2254.1802,663.5847,372.67657,2079.4917,1779.7383,3068.2026,1657.4133,4202.091,7647.1396,6585.947,2341.158,2203.0364,1443.2036,3169.9702,1233.4622,6664.242,5049.2227,4352.4688,0,4882.5215,1363.1399,4152.2075,4047.2239,3159.1335,859.10626,3843.617,3751.3228,3261.8303,116.508446,3699.3755,4754.4062,2439.2485,1332.6633,2798.106,1339.8372,2420.4502,3622.7544,2662.6438,1806.1003,3515.8464,4930.0767,3753.32,1691.5231,1937.8601,2618.5015,3562.6184,5104.776,3648.0215,2392.1577,2413.9775,5252.181,4557.9575,4814.201,3092.8013,3230.6711,2402.1934,1050.3175,437.58154,4689.8535,6030.175,5070.461,3510.4963,4806.467,447.77277,3858.7795,894.21136,5882.4844,3942.5776,3507.9878,1572.8965,4537.7,5380.173,2356.2507,4268.3516,2954.845,3794.1714,2559.1348,3648.8826,3510.949,3578.795,3901.036,3575.1785,4738.344,4148.1846,3269.5557,4417.7793,1699.551,3346.3713,6065.5815
25632,411.052285,6.7096324,,,,78,708,[M+H]+,,1,25651,410.04585,4179.731,7102.9316,3985.8054,2364.1306,2583.5796,1906.887,5048.811,5010.482,3540.6758,2223.2947,3135.0786,0,4372.7085,2783.5833,0,4717.2495,1621.0001,2082.803,5347.9014,0,5233.523,3426.1238,2362.733,4006.5066,2551.1313,7855.509,4676.186,5458.346,3743.8228,3810.4358,2673.4316,3848.2493,3001.5264,4253.953,2909.5383,4091.0657,4071.1777,1846.98,5484.076,0,0,3175.0225,5139.7793,3998.7266,1928.295,3550.1267,3045.2888,3650.6118,2393.0525,5605.0205,6113.5854,2660.0762,2710.6658,1349.9016,733.8871,2410.0803,2393.205,4171.164,1946.6278,5922.4937,8873.327,7337.7534,2888.2896,3581.7761,2514.338,4464.7266,1937.6295,7282.8354,6783.0107,5222.879,0,5638.2725,2838.1462,5838.282,5871.831,3138.9116,1300.6418,4948.3896,7663.056,3913.3335,114.24126,5536.7124,5739.845,3792.054,1950.7788,3842.338,2862.692,3997.8464,4954.086,5555.412,2331.1362,5355.62,5750.558,4285.1226,2915.5684,2559.5454,4070.688,5360.33,6755.0767,4940.6934,4137.069,3695.803,7200.6753,6510.7935,5652.198,4470.882,4592.4854,4101.521,2379.7607,1647.8673,5903.2725,6942.3604,5040.1016,5573.5854,5977.265,1989.6857,5997.873,1683.3231,7592.1074,7570.6357,4792.534,2276.473,5965.827,7687.4316,5581.1304,5728.621,4507.227,7742.5635,3310.9915,5158.0996,4679.1304,6797.858,5766.6846,5158.6875,5262.8125,5066.4624,4146.6255,7302.3125,2021.1893,3809.7456,6316.117
25595,518.3226852,6.7099743,,,,78,719,[M-H2O-H+2Na]+,,2,25595;26362,491.36198,26061.648,24166.266,38692.742,9260.471,19568.322,22236.617,37779.098,23758.904,5709.71,3673.5732,16212.657,2760.518,16484.1,7178.1597,4121.1772,36854.875,6853.533,20256.086,21133.953,6490.592,29827.734,29100.348,21284.822,11543.171,34769.65,59768.312,29120.877,40716.79,60501.273,71583.44,11796.606,31897.54,22084.717,35428.184,24028.67,7200.795,25874.2,8623.194,29400.717,255719.34,3937.8318,8630.714,13473.914,18212.924,19208.63,41310.133,66874.47,33608.305,3870.1055,54622.996,54859.1,4616.4717,4473.918,3497.8389,5739.1875,6910.836,81836.586,12389.983,13638.679,38851.324,19107.79,21387.518,14555.667,37072.47,8548.225,13482.708,4936.774,18551.363,31096.436,55758.855,2934.4148,49467.574,20470.701,72242.65,34766.47,13318.172,1078.3867,16749.338,24914.078,22203.904,412.69717,28174.467,81567.23,7381.548,5526.259,5752.056,6359.5713,9671.982,55394.066,15250.217,15077.083,21397.918,22496.486,7308.2236,16907.293,3721.9153,22205.904,10458.099,46315.93,15446.484,19197.842,8598.524,18709.15,33706.93,15778.67,27397.66,14011.139,9386.021,5627.15,68637.11,15640.276,27531.248,21852.936,42961.63,28054.188,59188.938,56751.93,3276.5151,33431.215,25121.244,32197.889,4621.3623,28251.328,34151,39367.164,57279.39,27702.586,41019.83,35762.746,79615.34,14935.899,26996.877,41056.043,20552.162,27599.812,21873.654,18836.723,35939.523,6816.0903,12055.605,19636.31
25600,311.1268756,6.7105355,,,,78,709,[M+H]+,,2,25603;25600,310.11979,96670.266,100052.95,60300.523,38705.9,51439.13,38069.71,82542.44,97693.67,56987.31,37579.734,43681.652,0,64976.28,47535.11,6280.666,88198.02,40151.63,42297.85,105442.484,12500.638,93096.41,94989.94,38117.203,59056.848,56995.348,138905.73,78394.85,113630.22,119427,78491.36,71027.77,75475.27,47067.125,94462.39,64305.066,67753.9,75950.086,49689.31,97153.64,18715.47,0,50482.223,85069.29,44189.355,57269.52,74079.58,79229.89,69260.5,46322.297,114349.43,105615.6,59692.88,47323.723,30045.906,13356.255,55150.2,50182.426,81650.71,56320.273,115145.23,203261.6,152503.44,49177.812,53073.02,50069.473,77393.88,30456.748,151024.47,123519.9,95233.766,15161.31,91537.88,54797.113,118741.2,117170.97,83242.91,31990.203,110404.31,120719.484,85688.59,6326.407,126707.91,87971.29,61651.797,41098.414,66948.8,43360.973,91124.89,104160.5,84686.22,60887.195,84328.66,139779.62,71261.81,41325.445,46948,73735.695,95223.48,111762.836,73195.625,73443.18,0,120179.336,124887.36,6226.0513,75020.75,76885.055,73409.21,41344.72,30443.947,115185.23,132177.6,109192.95,99116.17,115923.33,30502.064,111112.125,35308.086,129845.29,94911.44,88648.805,45378.734,112364.21,130711.21,96627.75,106279.53,74976.375,121018.87,69960.21,113293.57,77110.82,108796.46,123896.43,99504.99,107353.23,104718.49,77203.914,116854.07,45928,93742.33,124320.34
25979,327.253318,6.710633,,,,78,711,[M-H2O+H]+,,3,25853;25979;25648,344.25705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22425.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28697.498,0,0,0,0,0,0,15347.795,16218.797,19662.14,0,0,0,17532.553,0,0,0,0,18358.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9499.461,17039.33,0,0,0,16953.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20596.967,0,13980.787,0,0,0,0,0,0,0,0,0,0,0,13635.005,0,7882.8516,0,0,0,0,0,0
25651,433.0359059,6.7107677,,,,78,708,[M+Na]+,,2,25651;25632,410.04585,2213.2422,2312.4277,1562.0648,1559.782,1663.1785,1211.6332,1259.6246,1588.0657,996.83417,1237.2239,996.91614,0,2316.729,1356.8011,0,1272.198,966.0023,1394.6863,3442.986,0,3076.2644,1853.9336,838.98615,1453.4106,1134.9268,2243.2988,1590.3533,2951.0396,2733.325,2059.4138,1447.7322,989.4469,1090.7661,2337.9878,2084.8655,1813.0879,1927.83,1690.7422,2783.2043,0,0,1524.8666,2127.3613,1654.5449,1026.1976,1694.4675,2394.1692,1620.5212,1268.5625,1867.4742,2559.6143,1542.1333,1880.2244,1164.8289,248.84067,1936.2358,1409.3596,2023.5388,1602.6036,3063.2266,4077.052,3738.7188,2108.6133,689.3309,1675.7534,2609.2622,895.3928,3963.202,2917.6467,3986.3298,0,3184.466,836.8662,2748.1138,2155.7642,2215.7573,402.57886,2424.6218,2119.8752,2348.7688,0,2399.3154,2829.022,1734.3722,1156.7656,2476.919,746.5402,1796.6289,2181.0176,2025.5468,1909.7281,1894.2677,2666.6626,2269.4429,939.61206,1105.2788,1743.8403,1761.8711,2484.5964,2735.9438,1421.0691,1903.342,4038.8342,2749.9355,3470.4434,2302.2043,2023.1233,1783.731,1347.6132,0,2757.3135,3572.975,2580.7266,2471.845,3880.6704,0,2067.587,1055.9077,1776.2893,2456.3188,2246.9438,1321.3783,2906.7275,3053.6917,898.79016,2449.6228,1495.7992,3428.7607,2047.3516,1980.0605,2604.344,2455.6987,2270.2024,2179.869,2400.3743,3226.4053,2029.9529,2596.1343,1732.401,2105.519,3996.17
25535,361.235907,6.7117043,,,,78,717,[M+Na]+,,3,25392;25604;25535,338.24746,0,16864.545,0,10837.372,0,0,0,0,11895.709,0,0,0,0,3959.461,0,24861.975,7894.457,0,0,0,6523.8257,5921.3755,0,0,0,0,8114.2954,0,9306.946,7264.6904,0,0,0,0,0,0,0,5619.906,0,0,0,0,5283.939,6416.539,2296.702,0,0,0,7852.715,19050.865,18232.275,0,0,0,0,0,9153.745,11417.078,0,0,0,0,0,5103.6157,5361.5312,12604.665,0,4643.8945,5704.974,0,0,0,9907.879,17724.684,0,0,0,11842.234,6885.109,0,0,8015.296,0,8483.418,9915.851,0,0,0,0,7130.978,0,8640.998,8279.52,10122.681,0,0,0,9655.523,0,0,0,0,8917.0625,0,0,0,0,0,0,15611.421,0,11465.681,0,11492.664,9113.664,18458.328,46958.297,8563.631,15719.565,11440.947,8967.157,0,15282.8545,9743.764,27667.973,14208.434,6254.306,13482.84,10724.62,59109.207,6464.1943,11225.539,10144.673,0,0,12697.738,15251.799,19113.082,6320.212,0,0
27159,313.1220677,6.712799,,,,78,710,[M+H]+,,2,27159;25636,312.1151,36554.25,37004.152,20663.66,13102.439,18918.348,12372.06,32066.316,35849.145,20671.219,12419.817,16040.189,0,24070.076,15606.171,1611.6367,31192.434,14690.573,14075.277,38448.836,0,36913.613,31478.053,16445.63,19558.973,17966.393,49306.586,25569.816,37530.14,38111.387,27160.695,23746.549,26536.191,16916.135,31712.846,22079.428,28136.197,28222.58,14981.759,31666.766,6489.2705,171.83429,18659.164,28738.723,17099.695,22925.154,27277.83,25031.674,26601.518,15623.498,38955.145,35742.402,21392.377,17716.469,11458.095,4686.0396,20403.375,18525.248,31267.104,19190.637,41598.727,76493.28,55667.875,18303.822,19594.22,18027.68,30904.957,12228.22,51639.68,43002.418,35451.54,4499.4326,34221.984,19784.777,45136.746,43428.902,27210.756,11886.604,39606.1,39459.28,28379.676,1903.4541,46995.254,32122.016,23166.07,13460.33,21686.158,13463.331,30379.482,39226.496,30473.98,20641.59,2701.7837,42431.344,27176.236,19089.777,15869.736,24105.904,34943.05,38499.105,27632.508,26792.762,20990.508,42742.33,4167.2197,45792.03,26107.938,32195.04,527.8593,14410.194,9199.266,43484.598,48135.605,41094.03,36391.89,45390.836,10219.474,43936.61,11208.692,48545.953,37569.816,31977.709,16362.367,41007.75,46817.906,35673.906,45792.24,26025.855,43014.664,24655.969,43214.773,29488.541,41289.273,40236.25,36348.785,38777.625,4890.4927,27573.525,42891.29,16788.455,26755.19,43974.562
25691,550.2897663,6.71293,,,,78,714,[M+Na]+,,2,25345;25691,527.30114,336.71344,522.5229,907.5508,0,0,0,422.7349,1035.0354,0,0,0,0,237.28818,0,0,1413.98,0,390.6015,1354.1707,0,1225.7854,305.67712,0,0,0,4432.796,495.7813,0,1114.2092,3888.689,450.90686,279.74304,294.09967,0,0,0,342.0794,0,1088.0242,276.3274,0,0,405.46173,0,0,0,0,0,0,0,1941.5442,0,0,0,0,0,0,397.41046,0,453.67804,5400.967,366.252,0,0,0,0,0,1030.5137,1894.5806,1130.8217,0,0,392.68863,2944.3853,0,0,0,0,0,0,0,329.65106,721.7191,0,0,0,0,0,599.1018,0,0,303.68805,0,0,0,0,0,0,307.13373,1249.6787,0,0,1473.2404,1310.8381,420.3418,0,0,0,0,0,245.31766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.8766,0,0,0,0,0,0,0,0,0,0,0,0,937.0673
25666,446.2293737,6.7132983,,,,78,,,,,,,2427.5342,6730.4893,0,0,0,4263.2964,5865.136,10628.89,0,725.75574,28655.195,0,0,2845.0557,1461.0508,13023.297,0,11989.02,0,0,5184.0376,9763.266,8000.417,5170.752,0,7485.958,3282.3674,6098.0127,2839.6116,9419.879,8208.545,3600.5398,4419.3237,11717.796,1839.9757,1315.3844,765.40314,21156.734,921.8363,3838.3806,250.77531,0,658.82623,4990.1274,10230.468,2127.4695,0,3239.984,0,912.5547,7895.806,0,0,255.32658,3147.8066,272.23837,1545.3091,0,0,15604.357,736.1118,6319.7427,0,0,0,3686.8726,0,412.55334,14357.89,4006.0217,20246.436,0,0,12875.91,6481.2637,3770.6763,35965.58,0,1568.3047,40393.85,0,15120.193,0,29504.322,12179.015,19563.455,6240.0747,0,1923.7987,0,7812.748,0,16865.771,1243.6886,3817.0845,0,13014.312,0,9503.698,568.4199,532.4762,0,5381.439,2495.9194,20732.484,5782.9697,0,6066.2725,1497.8337,0,0,0,1246.6252,0,450.92358,0,0,0,0,0,0,5917.775,0,0,0,1694.7942,5759.665,0,22122.156,0,9420.393,0,0,0,0,621.7009,0,0,0,0,266.62268
25648,362.2905523,6.7145853,,,,78,711,[M+NH4]+,,3,25979;25853;25648,344.25705,1577.4365,2201.8264,2303.0952,0,2903.9895,0,3138.315,1820.806,0,0,0,0,1931.9703,0,0,2827.148,0,0,4718.274,0,3596.4702,2860.8042,0,0,0,5175.9844,2834.05,0,2824.5842,2418.1545,0,2604.9836,0,2700.73,2537.9707,1905.9453,0,0,0,0,0,0,3156.2212,0,0,2223.029,4830.6855,0,0,1900.9154,1788.3828,2319.585,0,0,0,0,0,2240.5273,0,0,15466.096,1745.9843,0,1483.7618,0,0,0,7288.3687,5819.0376,4435.6333,0,3010.8132,0,8921.362,4397.18,0,0,1121.7737,6948.8325,0,0,1790.356,3231.7642,0,0,722.9519,0,4150.677,1886.1938,0,0,0,1703.8047,1763.5999,0,0,2267.258,1611.2946,4304.9424,8233.46,4498.136,0,3203.72,9585.971,1231.3878,1854.1517,3051.0254,0,0,687.0355,2032.2992,5740.3936,3042.9924,7101.8965,6971.064,0,2903.7322,0,9307.379,6626.55,7267.051,0,2714.2517,7543.8643,1978.3047,3452.5662,0,9577.02,1708.9734,4200.0127,2286.4333,8491.602,6856.29,6494.1846,5601.026,2507.0127,1025.147,1252.2445,0,2932.1453,2624.436
25345,528.3090043,6.715038,,,,78,688,[M+ACN+H]+,,2,25243;25345,486.2755,7870.376,7015.9473,11324.489,841.0838,921.2781,3118.0513,7681.109,11840.767,568.5059,1103.442,1090.0615,0,1273.8508,601.36884,338.9876,15698.31,2675.0212,3321.932,13062.16,271.55176,12471.447,6362.4834,2504.5789,3204.6973,340.77325,46980.484,4611.1216,9622.231,16726.125,42633.043,5408.558,6100.8584,3643.0474,6073.369,4894.212,1933.8612,3454.1765,0,15458.259,5988.7773,996.90906,4132.6006,6837.8115,3142.7117,1165.6587,6114.3594,6476.899,5054.7314,373.92596,2999.4543,31740.678,1299.8668,1288.0388,651.15186,231.22223,2451.1497,1703.4204,5495.3467,3373.8818,4768.1763,44659.84,7043.197,5996.947,3403.0452,2345.6045,2904.9731,294.20413,12150.887,19697.287,22685.543,369.63806,4263.4487,3352.0354,32350.838,13189.959,1818.8245,0,5036.237,7166.6123,1864.5579,0,4115.1187,14421.558,1381.307,721.3994,342.30133,365.7525,3686.805,7353.3125,2752.9805,1769.7354,4661.381,3742.2722,7361.4893,2776.1382,432.35272,4822.3867,2080.0134,7717.126,12159.643,6543.08,3917.7158,20921.178,18560.604,6862.445,4430.3994,3517.8784,3817.6348,1323.4703,5331.2983,3406.829,5792.55,2711.849,1143.4822,3394.167,5181.52,5431.9214,0,3598.1936,4469.6655,553.8487,519.90674,1188.7064,2665.4563,2412.1382,5079.5103,2022.5519,11615.718,4021.742,3518.599,3434.238,4927.5127,6151.459,1268.1525,7912.6143,913.40796,853.44135,1021.28345,0,6327.7803,7804.954
25870,474.2617353,6.7184725,,,,78,,,,,,,0,696.5924,0,0,0,608.06323,446.35333,1549.2349,0,0,5485.4937,0,0,438.2346,866.5681,697.8513,0,2743.1653,0,0,0,544.17865,1105.7458,370.76654,0,0,0,0,0,979.37695,1269.9532,0,0,1372.7584,0,0,0,3827.4832,0,0,0,0,0,459.12988,1115.061,0,0,327.90732,0,0,0,0,0,0,986.0214,0,0,0,0,1422.1771,0,0,0,0,0,0,0,0,1352.9379,0,6125.022,0,0,0,0,0,11016.117,0,0,7121.9917,0,0,0,4832.177,2433.2605,2915.4224,1054.2462,0,0,0,718.81134,0,1100.1917,0,0,0,994.2599,0,1327.7842,0,0,0,0,0,2937.4912,0,0,1162.3016,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.5044,0,0,0,0,0,0,4218.8765,0,1298.9053,0,0,0,0,0,0,0,0,0,0
25668,289.1782651,6.71922,,,,78,684,[M-H2O+Na]+,,2,25668;27372,284.19972,0,1525.7358,1392.5479,0,0,0,1125.9854,1020.8353,0,0,0,0,0,0,0,3118.609,0,0,0,0,2784.9565,1397.4935,0,574.74115,547.75793,1852.2443,0,1348.1962,2661.8093,0,0,0,0,2504.3513,0,0,0,0,0,0,0,0,0,578.5365,0,0,0,1331.5133,1065.809,0,1196.3541,0,0,0,0,0,1395.2164,2290.9429,0,0,2984.279,1941.0225,0,3343.433,822.25916,2010.1836,0,1688.4801,4558.148,1383.3916,0,0,1451.4146,1953.3436,864.54114,0,0,1182.2975,0,0,0,2001.0784,2807.0679,0,0,0,0,1621.8704,927.3518,0,1549.5421,842.65393,3182.332,0,0,0,0,3291.0457,3219.3716,4035.5225,1838.933,0,1299.1003,3221.458,0,0,2105.2612,0,0,2459.591,2586.0728,3517.49,0,3316.685,4099.434,2208.6514,3342.7668,0,1317.688,3024.8071,2674.3242,0,5421.5957,4055.609,2310.9146,5078.815,1095.4102,4738.6387,2184.029,1152.8506,2548.7188,1511.7871,5876.1904,2783.4385,2399.6638,4368.29,1790.8147,5223.8306,0,0,2459.7644
