id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
2340_Collado_sirius_iimn_32842	C36H69NO4	[M + H]+	C36H69NO4	Fatty acids	0.9550331234931946	Triterpenoids	0.43158724904060364	Oleanane triterpenoids	0.26224711537361145	N-acyl amines	0.660283088684082	N-acyl amines	0.660283088684082	Fatty amides	0.7899037599563599	Fatty Acyls	0.9496623873710632	Lipids and lipid-like molecules	0.9894068837165833	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32842
2341_Collado_sirius_iimn_32889	C23H33N3O4	[M + H]+	C23H33N3O4	Alkaloids	0.9013664126396179	Lysine alkaloids	0.46757417917251587	Piperidine alkaloids	0.3858889937400818	N-phenylureas	0.5234076976776123			N-phenylureas	0.5234076976776123	Benzene and substituted derivatives	0.9906824827194214	Benzenoids	0.9999580383300781	Organic compounds; Organoheterocyclic compounds; Benzoic acids and derivatives; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carboxylic acid derivatives; Carbonyl compounds; N-phenylureas; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32889
2342_Collado_sirius_iimn_32893	C38H66O9	[M + H]+	C38H66O9	Terpenoids	0.9837730526924133	Triterpenoids	0.891087532043457	Cycloartane triterpenoids	0.5082719326019287	Cucurbitacin glycosides	0.6594130992889404	Steroidal saponins	0.858324408531189	Steroidal glycosides	0.879496157169342	Steroids and steroid derivatives	0.9728488326072693	Lipids and lipid-like molecules	0.8789641261100769	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Steroidal glycosides; Dialkyl ethers; Cyclic alcohols and derivatives; Hydroxysteroids; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Cucurbitacin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Cycloartanols and derivatives; Steroidal saponins; 12-hydroxysteroids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32893
2344_Collado_sirius_iimn_32932	C40H77NO8	[M + H]+	C40H77NO8	Fatty acids	0.9990025162696838	Sphingolipids	0.998742401599884	Neutral glycosphingolipids	0.9961846470832825	Glycosyl-N-acylsphingosines	0.898044228553772	Neutral glycosphingolipids	0.8844276666641235	Glycosphingolipids	0.8465510606765747	Sphingolipids	0.9576809406280518	Lipids and lipid-like molecules	0.9998939037322998	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32932
2345_Collado_sirius_iimn_32940	C13H23NO2	[M + H]+	C13H23NO2	Fatty acids	0.819512665271759	Fatty amides	0.7307026386260986	Primary amides	0.6437245011329651	Fatty amides	0.5835333466529846			Fatty amides	0.5835333466529846	Fatty Acyls	0.675787091255188	Lipids and lipid-like molecules	0.6824567914009094	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32940
2346_Collado_sirius_iimn_32942	C18H32O5	[M - H4O2 + H]+	C18H28O3	Fatty acids	0.9075682759284973	Octadecanoids	0.665705680847168	Other Octadecanoids	0.626188337802887	Long-chain fatty acids	0.841675341129303	Long-chain fatty acids	0.841675341129303	Fatty acids and conjugates	0.8688145875930786	Fatty Acyls	0.97394198179245	Lipids and lipid-like molecules	0.9815447330474854	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32942
2347_Collado_sirius_iimn_32961	C29H64N4O11	[M + H]+	C29H64N4O11	Fatty acids	0.8800851106643677	Glycerolipids	0.7294169068336487	Monoacylglycerols	0.3042772710323334	Polyethylene glycols	0.8858261704444885	Dialkyl ethers	0.9314863085746765	Ethers	0.9973391890525818	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Carboxylic acid derivatives; Dialkyl ethers; Acetals; Carbonyl compounds; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Polyethylene glycols; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32961
2348_Collado_sirius_iimn_32997	C26H46O5	[M + H3N + H]+	C26H49NO5	Fatty acids	0.9916685819625854	Glycerolipids	0.7782884240150452	Diacylglycerols	0.981179416179657	1,2-diacylglycerols	0.9961817264556885	Diacylglycerols	0.9819536209106445	Diradylglycerols	0.9884954690933228	Glycerolipids	0.9648146629333496	Lipids and lipid-like molecules	0.9464773535728455	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acids; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	32997
2349_Collado_sirius_iimn_32998	C27H49NO8	[M + H]+	C27H49NO8	Polyketides	0.5169408321380615	Linear polyketides	0.1988447606563568	Open-chain polyketides	0.24410535395145416	Amino acids and derivatives	0.6143787503242493	Amino acids and derivatives	0.6143787503242493	Amino acids, peptides, and analogues	0.6157829761505127	Carboxylic acids and derivatives	0.9604452848434448	Organic acids and derivatives	0.9683019518852234	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	32998
2350_Collado_sirius_iimn_33027	C15H36BN3O6	[M + H]+	C15H36BN3O6	Amino acids and Peptides	0.2610640525817871	Small peptides	0.6200309991836548	Unsaturated fatty acids	0.10993447154760361	Alpha amino acid amides	0.765688955783844	Amino acids and derivatives	0.2981986701488495	Amino acids, peptides, and analogues	0.2872973680496216	Carboxylic acids and derivatives	0.6572487950325012	Organic acids and derivatives	0.985750675201416	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organoarsenic compounds; Organometallic compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Alpha amino acid amides; Primary amines; Organic salts; Acetamides; Organic oxides; Arsines; Organic metalloid salts; Organic metal salts; Trialkylarsanes; Hydrocarbon derivatives; Tertiary arsines; Oxygen-containing organoarsenic compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	33027
2351_Collado_sirius_iimn_33033	C25H42O5	[M + H]+	C25H42O5	Shikimates and Phenylpropanoids	0.9092665910720825	Phenolic acids (C6-C1)	0.6260254383087158	Simple phenolic acids	0.5975636839866638	Benzoic acid esters	0.7277247309684753	Benzoic acid esters	0.7277247309684753	Benzoic acids and derivatives	0.9881362915039062	Benzene and substituted derivatives	0.9831015467643738	Benzenoids	0.9995304346084595	Organic compounds; Alkyl aryl ethers; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	33033
2352_Collado_sirius_iimn_33072	C36H62O8	[M + H]+	C36H62O8	Terpenoids	0.5882954001426697	Triterpenoids	0.5060531497001648	Cholestane steroids	0.08261451125144958	Steroids and steroid derivatives	0.8439973592758179					Steroids and steroid derivatives	0.8439973592758179	Lipids and lipid-like molecules	0.6941913962364197	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Organooxygen compounds; Dialkyl ethers; Monosaccharides; Secondary alcohols; Oxanes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	33072
2353_Collado_sirius_iimn_33097	C14H15N3O12P6	[M + H]+	C14H15N3O12P6	Carbohydrates	0.059701357036828995	Coumarins	0.015762493014335632	Purine nucleos(t)ides	0.4288273751735687	N-substituted imidazoles	0.5977754592895508	Substituted imidazoles	0.3484759032726288	Imidazoles	0.03904864192008972	Azoles	0.3164811134338379	Organoheterocyclic compounds	0.9999877214431763	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Diazines; Oxolanes; N-substituted imidazoles; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	33097
2354_Collado_sirius_iimn_33098	C27H60N4O10	[M + H]+	C27H60N4O10	Fatty acids	0.9009055495262146	Glycerolipids	0.872721791267395	Monoacylglycerols	0.3874181807041168	Polyethylene glycols	0.8950262069702148	Dialkyl ethers	0.9517078399658203	Ethers	0.9995889067649841	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Acetals; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Polyethylene glycols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	33098
2355_Collado_sirius_iimn_33110	C27H35N9O17	[M + H]+	C27H35N9O17	Amino acids and Peptides	0.7617241144180298	Small peptides	0.4023127555847168	Tripeptides	0.5858635902404785	Oligopeptides	0.5108392238616943	Peptides	0.3257497251033783	Amino acids, peptides, and analogues	0.9966667294502258	Carboxylic acids and derivatives	0.9928089380264282	Organic acids and derivatives	0.9997052550315857	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Glycosylamines; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Aminosaccharides; Vinylogous acids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	33110
2356_Collado_sirius_iimn_33114	C22H36O2	[M + H]+	C22H36O2	Fatty acids	0.9898425936698914	Fatty esters	0.5967341065406799	Unsaturated fatty acids	0.4816914200782776	Fatty acids and conjugates	0.6245741248130798			Fatty acids and conjugates	0.6245741248130798	Fatty Acyls	0.9827725887298584	Lipids and lipid-like molecules	0.9878571033477783	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	33114
2357_Collado_sirius_iimn_33115	C43H85N5O10	[M + H]+	C43H85N5O10	Amino acids and Peptides	0.7376099824905396	Oligopeptides	0.9083248376846313	Linear peptides	0.5178404450416565	Peptides	0.8382244110107422	Peptides	0.8382244110107422	Amino acids, peptides, and analogues	0.9912437200546265	Carboxylic acids and derivatives	0.9933062195777893	Organic acids and derivatives	0.9985654950141907	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	33115
2358_Collado_sirius_iimn_33127	C13H25NO3	[M + H]+	C13H25NO3	Fatty acids	0.9157577157020569	Fatty Acids and Conjugates	0.7371683716773987	Unsaturated fatty acids	0.14616283774375916	Amino acids	0.6544086337089539	Amino acids and derivatives	0.8937375545501709	Amino acids, peptides, and analogues	0.8954818248748779	Carboxylic acids and derivatives	0.9952835440635681	Organic acids and derivatives	0.997631311416626	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	33127
